topic,url,index,ratings,total,snapshot
health,http://www.justmommies.com/gradeschool-kids/kids-development/early-warning-signs-autism,223,"0,0,0,2,0",2,/static/snapshots/l/url223.jpg
health,http://www.webmd.com/brain/autism/news/20070705/cues-may-signal-autism-toddlers,224,"0,0,0,1,1",2,/static/snapshots/l/url224.jpg
health,http://www.cdc.gov/ncbddd/actearly/index.html,225,"0,0,0,1,1",2,/static/snapshots/l/url225.jpg
health,http://hubpages.com/hub/signs_of_autism_in_infants,226,"0,0,0,2,0",2,/static/snapshots/l/url226.jpg
health,http://www.associatedcontent.com/article/2060919/signs_and_symptoms_of_autism_in_infants.html,227,"0,0,0,2,0",2,/static/snapshots/l/url227.jpg
health,http://onspectrum.com/Autism-Signs-Symptoms.html,228,"0,0,0,2,0",2,/static/snapshots/l/url228.jpg
health,http://www.healthcentral.com/adhd/c/849319/68799/warning-signs-detect,229,"0,0,0,2,0",2,/static/snapshots/l/url229.jpg
health,http://www.webmd.com/cold-and-flu/features/is-the-h1n1-swine-flu-vaccine-safe,230,"0,0,0,1,1",2,/static/snapshots/l/url230.jpg
health,http://www.sciencenews.org/view/generic/id/49017/title/H1N1_vaccine_Counting_side_effects,231,"0,0,0,2,0",2,/static/snapshots/l/url231.jpg
health,http://health.blogs.foxnews.com/2009/10/26/tracking-h1n1-vaccine-side-effects/,232,"0,0,0,2,0",2,/static/snapshots/l/url232.jpg
health,http://www.examiner.com/x-18331-Natural-Health-Examiner~y2009m10d5-What-are-the-possible-side-effects-of-the-H1N1-Swine-Flu-vaccinations,233,"0,0,0,2,0",2,/static/snapshots/l/url233.jpg
health,http://www.associatedcontent.com/article/2369932/h1n1_side_effects_side_effects_of_the.html?cat=5,234,"0,0,0,2,0",2,/static/snapshots/l/url234.jpg
health,http://www.associatedcontent.com/article/2332570/possible_h1n1_vaccine_deaths_whats.html?cat=5,235,"0,0,0,2,0",2,/static/snapshots/l/url235.jpg
health,http://www.nowpublic.com/health/h1n1-vaccine-no-serious-side-effects-found-says-who-2509956.html,236,"0,0,0,2,0",2,/static/snapshots/l/url236.jpg
health,http://www.cbsnews.com/stories/2009/11/20/earlyshow/health/main5723397.shtml,237,"0,0,0,2,0",2,/static/snapshots/l/url237.jpg
health,http://thestar.com.my/news/story.asp?file=/2009/9/28/nation/20090928092605&sec=nation,238,"0,0,0,2,0",2,/static/snapshots/l/url238.jpg
health,http://thestar.com.my/news/story.asp?file=/2009/9/28/nation/20090928092605&sec=nation,239,"0,0,0,2,0",2,/static/snapshots/l/url239.jpg
health,http://www.dietresearch.com/diet-reviews/p90x/,240,"0,0,0,2,0",2,/static/snapshots/l/url240.jpg
arts_entertainment,http://www.dietspotlight.com/p90x-review/,241,"0,0,0,2,0",2,/static/snapshots/l/url241.jpg
arts_entertainment,http://www.wellsphere.com/exercise-article/how-does-p90x-work-part-2-of-12/20499,242,"0,0,0,2,0",2,/static/snapshots/l/url242.jpg
health,http://www.extremebodyworkout.com/blog/,243,"0,0,1,1,0",2,/static/snapshots/l/url243.jpg
health,http://www.beachbody.com/product/newsletters/283.do,244,"0,0,1,1,0",2,/static/snapshots/l/url244.jpg
arts_entertainment,http://reviewsalert.com/p90x-exercise-home-fitness-workout-guide-and-13-dvd-set/,245,"0,0,1,1,0",2,/static/snapshots/l/url245.jpg
arts_entertainment,http://hubpages.com/hub/P90X-Reviews-Does-P90X-Work,246,"0,0,0,2,0",2,/static/snapshots/l/url246.jpg
sports,http://www.mikereinold.com/2008/12/best-home-workout.html,247,"0,0,1,1,0",2,/static/snapshots/l/url247.jpg
arts_entertainment,http://www.amazon.com/Resistance-Exercise-insanity-crossfit-physical/dp/B002YQN802,248,"0,0,0,1,1",2,/static/snapshots/l/url248.jpg
arts_entertainment,http://www.p90x-review.net/how-it-works.html,249,"0,0,0,2,0",2,/static/snapshots/l/url249.jpg
computer_internet,http://www.mastercard.com/us/personal/en/learningcenter/debtknowhow/assessyourdebt/index.html,250,"0,0,1,1,0",2,/static/snapshots/l/url250.jpg
business,http://personal-debt-management.suite101.com/article.cfm/reduce_debt,251,"0,0,1,1,0",2,/static/snapshots/l/url251.jpg
business,http://www.mint.com/blog/finance-core/your-bailout-slash-your-credit-card-debt/,252,"0,0,0,2,0",2,/static/snapshots/l/url252.jpg
business,http://www.lendersmark.org/debt-consolidation.htm,253,"0,1,0,1,0",2,/static/snapshots/l/url253.jpg
business,http://www.bankrate.com/brm/calculators/creditcards/reduce_credit_card_debt.asp,254,"0,0,0,2,0",2,/static/snapshots/l/url254.jpg
business,http://www.mahalo.com/how-to-reduce-student-loan-debt,255,"0,0,0,2,0",2,/static/snapshots/l/url255.jpg
business,http://www.howtodothings.com/finance-and-money/a2603-how-to-set-a-budget-for-debt-reduction.html,256,"0,1,0,1,0",2,/static/snapshots/l/url256.jpg
business,http://cashmoneylife.com/2008/10/21/increase-investment-contributions-ira-401k/,257,"0,0,0,2,0",2,/static/snapshots/l/url257.jpg
business,http://www.usatoday.com/money/perfi/columnist/block/2008-04-21-inflation-adjusted-bonds_N.htm,258,"0,0,0,2,0",2,/static/snapshots/l/url258.jpg
business,http://www.fool.com/investing/beginning/whens-the-right-time-to-invest.aspx,259,"0,0,0,2,0",2,/static/snapshots/l/url259.jpg
business,http://moneywatch.bnet.com/investing/blog/wise-investing/is-now-a-good-time-to-invest-in-tips/681/,260,"0,0,0,2,0",2,/static/snapshots/l/url260.jpg
business,http://www.fool.com/investing/dividends-income/2008/10/24/invest-without-the-stress.aspx,261,"0,0,0,2,0",2,/static/snapshots/l/url261.jpg
gaming,http://www.adamofficial.com/us/intro,262,"0,0,1,1,0",2,/static/snapshots/l/url262.jpg
arts_entertainment,http://www.adamofficial.com/us/home,263,"0,0,1,1,0",2,/static/snapshots/l/url263.jpg
arts_entertainment,http://adam-lambert.net/,264,"0,0,1,1,0",2,/static/snapshots/l/url264.jpg
arts_entertainment,http://www.thehollywoodgossip.com/stars/adam-lambert/,265,"0,0,2,0,0",2,/static/snapshots/l/url265.jpg
arts_entertainment,http://www.myspace.com/adamlambert,266,"0,0,1,1,0",2,/static/snapshots/l/url266.jpg
arts_entertainment,http://www.mahalo.com/adam-lambert,267,"0,0,1,1,0",2,/static/snapshots/l/url267.jpg
arts_entertainment,http://adam-lambert.org/,268,"0,0,2,0,0",2,/static/snapshots/l/url268.jpg
computer_internet,http://twitter.com/_Adam_Lambert_,269,"0,0,1,1,0",2,/static/snapshots/l/url269.jpg
arts_entertainment,http://www.adamlambertcd.com/,270,"0,0,1,1,0",2,/static/snapshots/l/url270.jpg
computer_internet,http://twitter.com/AdamLambert,271,"0,0,1,1,0",2,/static/snapshots/l/url271.jpg
arts_entertainment,http://justjared.buzznet.com/tags/adam-lambert/,272,"0,0,2,0,0",2,/static/snapshots/l/url272.jpg
arts_entertainment,http://www.zimbio.com/Adam+Lambert,273,"0,0,1,1,0",2,/static/snapshots/l/url273.jpg
arts_entertainment,http://www.blueblood.net/2009/03/adam-lambert-nude/,274,"0,0,2,0,0",2,/static/snapshots/l/url274.jpg
arts_entertainment,http://new.music.yahoo.com/adam-lambert/,275,"0,0,1,1,0",2,/static/snapshots/l/url275.jpg
sports,http://topics.nytimes.com/topics/reference/timestopics/people/l/floyd_landis/index.html,276,"0,0,1,0,1",2,/static/snapshots/l/url276.jpg
arts_entertainment,http://www.tdfblog.com/floyd_landis/,277,"0,0,1,1,0",2,/static/snapshots/l/url277.jpg
arts_entertainment,http://ouchmedicalcenter.com/floyd,278,"0,1,1,0,0",2,/static/snapshots/l/url278.jpg
arts_entertainment,http://topics.wsj.com/person/L/floyd-landis/6145,279,"0,0,1,0,1",2,/static/snapshots/l/url279.jpg
sports,http://www.usatoday.com/sports/cycling/2010-02-15-landis-warrant-update_N.htm?csp=34,280,"0,0,1,1,0",2,/static/snapshots/l/url280.jpg
sports,http://www.popstarsplus.com/sports_floydlandis.htm,281,"0,0,2,0,0",2,/static/snapshots/l/url281.jpg
sports,http://www.examiner.com/x-1155-Cycling-Examiner~y2010m5d29-Floyd-Landis-OUCH-part-company-embattled-cyclists-career-over-at-age-34,282,"0,0,1,1,0",2,/static/snapshots/l/url282.jpg
computer_internet,http://www.mahalo.com/floyd-landis,283,"0,0,2,0,0",2,/static/snapshots/l/url283.jpg
arts_entertainment,http://marriage.about.com/od/sports/p/floydlandis.htm,284,"0,0,2,0,0",2,/static/snapshots/l/url284.jpg
arts_entertainment,http://www.myspace.com/ladygaga,285,"0,0,1,1,0",2,/static/snapshots/l/url285.jpg
arts_entertainment,http://www.mtv.com/music/artist/lady_gaga/artist.jhtml,286,"0,0,1,1,0",2,/static/snapshots/l/url286.jpg
arts_entertainment,http://mog.com/music/Lady_Gaga,287,"0,0,1,1,0",2,/static/snapshots/l/url287.jpg
arts_entertainment,http://www.thehollywoodgossip.com/categories/lady-gaga/,288,"0,0,2,0,0",2,/static/snapshots/l/url288.jpg
computer_internet,http://photobucket.com/images/Lady%20Gaga/,289,"0,0,1,1,0",2,/static/snapshots/l/url289.jpg
arts_entertainment,http://www.contactmusic.com/info/lady_gaga,290,"0,0,1,1,0",2,/static/snapshots/l/url290.jpg
arts_entertainment,http://www.hollyscoop.com/lady-gaga/825.aspx,291,"0,0,1,1,0",2,/static/snapshots/l/url291.jpg
arts_entertainment,http://www.starpulse.com/Music/Lady_Gaga/,292,"0,0,1,1,0",2,/static/snapshots/l/url292.jpg
arts_entertainment,http://www.tvguide.com/celebrities/lady-gaga/294098,293,"0,0,1,1,0",2,/static/snapshots/l/url293.jpg
arts_entertainment,http://www.winamp.com/artist/lady-gaga,294,"0,0,1,1,0",2,/static/snapshots/l/url294.jpg
arts_entertainment,http://cache.umusic.com/web_assets/ladygaga/site/badromance/default2.html,295,"0,0,1,1,0",2,/static/snapshots/l/url295.jpg
arts_entertainment,http://coolspotters.com/musicians/lady-gaga,296,"0,0,2,0,0",2,/static/snapshots/l/url296.jpg
arts_entertainment,http://abcnews.go.com/Entertainment/story?id=8345070,297,"0,0,1,1,0",2,/static/snapshots/l/url297.jpg
arts_entertainment,http://www.mtv.com/music/artist/jackson_michael/artist.jhtml,298,"0,0,1,1,0",2,/static/snapshots/l/url298.jpg
recreation,http://michaeljacksonthebeerhunter.blogspot.com/,299,"0,1,1,0,0",2,/static/snapshots/l/url299.jpg
arts_entertainment,http://new.music.yahoo.com/michael-jackson/,300,"0,0,1,1,0",2,/static/snapshots/l/url300.jpg
arts_entertainment,http://abcnews.go.com/entertainment/michaeljackson,301,"0,0,1,1,0",2,/static/snapshots/l/url301.jpg
arts_entertainment,http://www.youtube.com/michaeljackson,302,"0,0,1,1,0",2,/static/snapshots/l/url302.jpg
arts_entertainment,http://uncyclopedia.wikia.com/wiki/Michael_Jackson,303,"1,0,1,0,0",2,/static/snapshots/l/url303.jpg
arts_entertainment,http://www.accesshollywood.com/michael-jackson,304,"0,0,2,0,0",2,/static/snapshots/l/url304.jpg
arts_entertainment,http://www.accesshollywood.com/michael-jackson,305,"0,0,2,0,0",2,/static/snapshots/l/url305.jpg
arts_entertainment,http://www.contactmusic.com/info/michael_jackson,306,"0,0,1,1,0",2,/static/snapshots/l/url306.jpg
health,http://www.huffingtonpost.com/2009/02/12/nadya-sulemans-ocutplet-p_n_166276.html,307,"0,0,1,1,0",2,/static/snapshots/l/url307.jpg
sports,http://www.huffingtonpost.com/news/nadya-suleman,308,"0,0,1,1,0",2,/static/snapshots/l/url308.jpg
culture_politics,http://www.zimbio.com/Nadya+Suleman,309,"0,0,2,0,0",2,/static/snapshots/l/url309.jpg
arts_entertainment,http://www.nydailynews.com/topics/Nadya+Suleman,310,"0,0,1,1,0",2,/static/snapshots/l/url310.jpg
arts_entertainment,http://www.msnbc.msn.com/id/29129311/,311,"0,0,1,1,0",2,/static/snapshots/l/url311.jpg
arts_entertainment,http://www.celebitchy.com/category/nadya_suleman/,312,"0,1,1,0,0",2,/static/snapshots/l/url312.jpg
culture_politics,"http://www.people.com/people/article/0,,20339522,00.html",313,"0,0,2,0,0",2,/static/snapshots/l/url313.jpg
business,http://www.csmonitor.com/From-the-news-wires/2010/0616/Cap-and-trade-Senator-criticizes-President-Obama-for-oil-spill-linkage,314,"0,0,1,1,0",2,/static/snapshots/l/url314.jpg
culture_politics,http://blogs.ajc.com/kyle-wingfield/2010/06/15/obama-tries-to-cap-and-trade-on-the-oil-spill/,315,"0,0,1,1,0",2,/static/snapshots/l/url315.jpg
business,http://blogs.chron.com/amymyersjaffe/2010/06/a_second_wind_for_capandtrade.html,316,"0,0,1,1,0",2,/static/snapshots/l/url316.jpg
business,http://bx.businessweek.com/cap-and-trade/,317,"0,0,1,1,0",2,/static/snapshots/l/url317.jpg
science_technology,http://www.wisegeek.com/what-is-cap-and-trade.htm,318,"0,0,2,0,0",2,/static/snapshots/l/url318.jpg
business,http://bx.businessweek.com/cap-and-trade/news/,319,"0,0,1,1,0",2,/static/snapshots/l/url319.jpg
culture_politics,http://tpmdc.talkingpointsmemo.com/cap-and-trade/,320,"0,0,1,1,0",2,/static/snapshots/l/url320.jpg
science_technology,http://www.salon.com/news/global_warming/index.html?story=/news/feature/2010/06/23/cap_and_trade_debate_final_day,321,"0,0,2,0,0",2,/static/snapshots/l/url321.jpg
recreation,http://www.nicholas.duke.edu/thegreengrok/capandtrade1,322,"0,0,1,1,0",2,/static/snapshots/l/url322.jpg
science_technology,http://blogs.abcnews.com/scienceandsociety/2009/05/cap-and-trade.html,323,"0,0,1,1,0",2,/static/snapshots/l/url323.jpg
science_technology,http://www.grinningplanet.com/2004/02-12/cap-and-trade-pollution-credits-eco.htm,324,"0,0,1,1,0",2,/static/snapshots/l/url324.jpg
culture_politics,http://www.associatedcontent.com/article/1885812/cap_and_trade_vote_results_in_passage.html?cat=62,325,"0,0,1,1,0",2,/static/snapshots/l/url325.jpg
culture_politics,http://www.usnews.com/blogs/peter-roff/2009/07/07/numbers-adding-up-against-obamas-cap-and-trade-bill-in-the-senate.html,326,"0,0,1,1,0",2,/static/snapshots/l/url326.jpg
science_technology,http://www.guardian.co.uk/environment/climate-change,327,"0,0,1,1,0",2,/static/snapshots/l/url327.jpg
science_technology,http://www.greenlivingpedia.org/Climate_change,328,"0,1,1,0,0",2,/static/snapshots/l/url328.jpg
science_technology,http://www.brookings.edu/topics/climate-change.aspx,329,"0,0,1,0,1",2,/static/snapshots/l/url329.jpg
science_technology,http://www.newscientist.com/topic/climate-change,330,"0,0,1,1,0",2,/static/snapshots/l/url330.jpg
science_technology,http://www.csmonitor.com/Science/Cool-Astronomy/2010/0625/Climate-change-somehow-manages-to-mess-things-up-in-outer-space,331,"0,0,1,1,0",2,/static/snapshots/l/url331.jpg
computer_internet,http://news.bbc.co.uk/panorama/hi/front_page/newsid_8756000/8756578.stm,332,"0,0,1,1,0",2,/static/snapshots/l/url332.jpg
science_technology,http://en.wikibooks.org/wiki/Climate_change,333,"0,0,2,0,0",2,/static/snapshots/l/url333.jpg
science_technology,http://www.livescience.com/climate/,334,"0,0,2,0,0",2,/static/snapshots/l/url334.jpg
science_technology,"http://www.time.com/time/specials/packages/0,28757,1929071,00.html",335,"0,0,1,1,0",2,/static/snapshots/l/url335.jpg
science_technology,http://www.oxfam.org.uk/get_involved/campaign/climate_change/,336,"0,0,2,0,0",2,/static/snapshots/l/url336.jpg
business,http://www.greenjobs.net/,337,"0,0,1,1,0",2,/static/snapshots/l/url337.jpg
science_technology,"http://www.time.com/time/health/article/0,8599,1809506,00.html",338,"0,0,1,1,0",2,/static/snapshots/l/url338.jpg
science_technology,http://jobsearch.about.com/od/greenjobscareers/Green_Jobs_Careers.htm,339,"0,0,1,1,0",2,/static/snapshots/l/url339.jpg
culture_politics,http://greenforall.org/,340,"0,0,1,1,0",2,/static/snapshots/l/url340.jpg
business,http://jobs.treehugger.com/greensalesjobs/,341,"0,0,1,1,0",2,/static/snapshots/l/url341.jpg
culture_politics,http://www.greenjobsnow.com/,342,"0,0,1,1,0",2,/static/snapshots/l/url342.jpg
law_crime,http://sanders.senate.gov/legislation/issue/?id=1DBAA3BB-1788-4E83-8984-14A72B3A5B02,343,"0,0,1,0,1",2,/static/snapshots/l/url343.jpg
business,http://sustainableenergyjobs.com/,344,"0,0,1,1,0",2,/static/snapshots/l/url344.jpg
science_technology,http://www.getrichslowly.org/blog/2009/02/04/quick-tips-for-eating-organic/,345,"0,0,1,1,0",2,/static/snapshots/l/url345.jpg
recreation,http://www.rebeccablood.net/thriftyo/,346,"0,1,1,0,0",2,/static/snapshots/l/url346.jpg
business,http://www.shopwiki.com/wiki/Organic+Eating,347,"0,0,1,1,0",2,/static/snapshots/l/url347.jpg
business,http://www.drgreene.com/redirect_oldurl?oldurl=54_44.html,348,"0,0,1,1,0",2,/static/snapshots/l/url348.jpg
business,http://www.getrichslowly.org/blog/2009/06/10/eating-organic-on-a-frugal-budget/,349,"0,0,1,1,0",2,/static/snapshots/l/url349.jpg
science_technology,http://www.wellsphere.com/wellpage/eating-organic,350,"0,0,1,1,0",2,/static/snapshots/l/url350.jpg
health,http://www.kidsorganics.com/10%20Most%20Important%20Foods%20to%20Eat%20Organic.htm,351,"0,0,1,1,0",2,/static/snapshots/l/url351.jpg
science_technology,http://www.goorganic.com.au/organic-benefits.htm,352,"0,0,1,1,0",2,/static/snapshots/l/url352.jpg
health,http://ezinearticles.com/?Organic-Eating---Why-Bother?&id=42159,353,"0,0,1,1,0",2,/static/snapshots/l/url353.jpg
business,http://www.eat-organic.com.sg/,354,"0,0,1,1,0",2,/static/snapshots/l/url354.jpg
health,http://www.grinningplanet.com/2005/12-27/health-benefits-of-organic-food-article.htm,355,"0,0,1,1,0",2,/static/snapshots/l/url355.jpg
science_technology,http://www.livestrong.com/eating-organic/,356,"0,0,1,1,0",2,/static/snapshots/l/url356.jpg
science_technology,http://articles.latimes.com/2010/jun/26/opinion/la-ed-renewable-20100626,357,"0,0,2,0,0",2,/static/snapshots/l/url357.jpg
science_technology,http://www.renewableenergyworld.com/rea/home,358,"0,0,1,1,0",2,/static/snapshots/l/url358.jpg
science_technology,http://www.guardian.co.uk/environment/renewableenergy,359,"0,0,1,1,0",2,/static/snapshots/l/url359.jpg
business,http://bx.businessweek.com/renewable-energy/,360,"0,0,1,0,1",2,/static/snapshots/l/url360.jpg
science_technology,http://wiki.answers.com/Q/FAQ/3750,361,"0,0,2,0,0",2,/static/snapshots/l/url361.jpg
science_technology,http://environment.about.com/od/renewableenergy/tp/renew_energy.htm,362,"0,0,1,1,0",2,/static/snapshots/l/url362.jpg
science_technology,http://www.aresearchguide.com/energy.html,363,"0,0,1,1,0",2,/static/snapshots/l/url363.jpg
science_technology,http://alzheimers.emedtv.com/alzheimer's-disease/alzheimer's-and-genes.html,364,"0,0,2,0,0",2,/static/snapshots/l/url364.jpg
science_technology,http://alzheimers.about.com/b/2010/05/12/more-on-alzheimers-genes-and-risk-prediction.htm,365,"0,0,1,1,0",2,/static/snapshots/l/url365.jpg
science_technology,http://www.sciencedaily.com/releases/2004/11/041108020319.htm,366,"0,0,1,1,0",2,/static/snapshots/l/url366.jpg
science_technology,http://www.simplehealthguide.com/discovery-of-two-new-alzheimers-genes/,367,"0,0,2,0,0",2,/static/snapshots/l/url367.jpg
health,http://alzheimers.about.com/od/whatisalzheimer1/a/causes.htm,368,"0,0,1,1,0",2,/static/snapshots/l/url368.jpg
health,http://www.shapefit.com/atkins-diet-effective.html,369,"0,0,2,0,0",2,/static/snapshots/l/url369.jpg
health,http://www.bodybuilding.com/fun/sclark89.htm,370,"0,0,2,0,0",2,/static/snapshots/l/url370.jpg
health,http://www.atkins-diet.cc/,371,"0,0,2,0,0",2,/static/snapshots/l/url371.jpg
health,http://www.lowcarb.ca/,372,"0,0,2,0,0",2,/static/snapshots/l/url372.jpg
health,http://www.locarbrecipes.com/atkinsdiet.html,373,"0,0,2,0,0",2,/static/snapshots/l/url373.jpg
health,http://livinlavidalocarb.blogspot.com/2006/06/diabetes-treatment-shocker-atkins-diet.html,374,"0,0,2,0,0",2,/static/snapshots/l/url374.jpg
health,http://www.locarbrecipes.com/lowcarbteens.html,375,"0,0,1,1,0",2,/static/snapshots/l/url375.jpg
health,http://www.bestdietfoods.net/atkins.htm,376,"0,0,2,0,0",2,/static/snapshots/l/url376.jpg
health,http://www.answers.com/topic/atkins-diet,377,"0,0,1,1,0",2,/static/snapshots/l/url377.jpg
health,http://www.whistlerdance.com/,378,"0,0,2,0,0",2,/static/snapshots/l/url378.jpg
health,http://www.atkins.com/science/sciencearticleslibrary/Category2/Diabetes.aspx,379,"0,0,2,0,0",2,/static/snapshots/l/url379.jpg
health,http://www.karlloren.com/diet/p32.htm,380,"0,0,2,0,0",2,/static/snapshots/l/url380.jpg
health,http://www.parenting.com/article/Baby/Development/Autism-Warning-Signs-1204127474106,381,"0,0,1,1,0",2,/static/snapshots/l/url381.jpg
